,input,answer,predict,judge
87439,c1ccc(F)c(OS(C2CCC2)(=O)=O)c1,O=S(=O)(Oc1ccccc1F)C1CCC1,O=S(=O)(Nc1ccccc1Oc1cc(F)ccc1[N+](=O)[O-])C1CCC1,False
87440,[C@@H]1(O)[C@@H]2C[C@H]3[C@H]4[C@H](O)[C@H](C[C@H]24)N(CC(=O)N[C@H](CC)C)[C@@H]13,CC[C@H](C)NC(=O)CN1[C@H]2C[C@H]3[C@H]([C@@H]2O)[C@@H]2C[C@H]3[C@@H](O)[C@@H]21,CC[C@H](C)NC(=O)CN1[C@H]2C[C@H]3[C@H]([C@@H]2O)[C@@H]2C[C@H]3[C@H](O)[C@@H]21,False
87441,n1ccccc1C=c1sc(=C(C(c2cccc(C)c2C)=O)C#N)n(CC2CCCCC2)c1=O,Cc1cccc(C(=O)C(C#N)=c2sc(=Cc3ccccn3)c(=O)n2CC2CCCCC2)c1C,Cc1cccc(C(=O)C(C#N)=c2sc(=Cc3ccccn3)c(=O)n2CC2CCCCC2)c1C,True
87442,C1(C(=O)N2CC=CC2)=NO[C@@H]2[C@H]1CCC21CCN(C[C@@H]2[C@@H](C)C2)CC1,C[C@H]1C[C@@H]1CN1CCC2(CC[C@H]3C(C(=O)N4CC=CC4)=NO[C@H]32)CC1,C[C@H]1C[C@@H]1CN1CCC2(CC1)C[C@H]2[C@@H]1CCCN1C1=NC(=O)CO1,False
87443,CC(=O)Nc1c(Nc2cc(F)c(C#N)cc2OC)cccc1,COc1cc(C#N)c(F)cc1Nc1ccccc1NC(C)=O,COc1cc(C#N)cc(Nc2ccccc2NC(C)=O)c1F,False
87444,s1c2n(c(=O)/c1=C/c1ccccc1OCc1ccc(C#N)cc1)[C@@H](c1cc(Br)ccc1OC)C(C(OC(C)C)=O)=C(C)N=2,COc1ccc(Br)cc1[C@H]1C(C(=O)OC(C)C)=C(C)N=c2s/c(=C\c3ccccc3OCc3ccc(C#N)cc3)c(=O)n21,COc1ccc(Br)cc1[C@@H]1C(C(=O)OCc2ccccc2)=C(C)N=c2s/c(=C/c3ccc(OC(C)C)cc3C#N)c(=O)n12,False
87445,C1[C@@H]2O[C@@H]([C@H]3C[C@H]32)[C@@H]1C(N1C[C@@H](NC(c2c(O)nc(=O)n(C)c2)=O)CC1)=O,Cn1cc(C(=O)N[C@H]2CCN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C2)c(O)nc1=O,Cn1cc(C(=O)N[C@H]2CCN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C2)c(O)nc1=O,True
87446,c1(S(CC)(=O)=O)ccc2c(c1)nc(NC(=O)N[C@@H](C)C(N(C)CC)=O)o2,CCN(C)C(=O)[C@H](C)NC(=O)Nc1nc2cc(S(=O)(=O)CC)ccc2o1,CCN(C)[C@H](C)C(=O)N[C@H](CC)C(=O)Nc1nc2cc(S(=O)(=O)OC)ccc2o1,False
87447,[C@@H](NC(=O)c1cc(C2CC2)nc2n(-c3ccccn3)nc(C)c12)(C)C(=O)NCCN(C)C,Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)N[C@H](C)C(=O)NCCN(C)C)c12,Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)N[C@H](C)C(=O)NCCN(C)C)c12,True
87448,C1[C@H]2C[C@@H](CN2C(C2(CC)CC2)=O)C[C@@H]1NC(c1cnc(C)n1C)=O,CCC1(C(=O)N2C[C@H]3C[C@H](NC(=O)c4cnc(C)n4C)C[C@H]2C3)CC1,CCC1(C(=O)N2C[C@H]3C[C@H](NC(=O)c4cnc(C)n4C)C[C@H]2C3)CC1,True
87449,C(=O)([C@@H]1OC[C@@H]2COCC[C@H]12)N1CCCC2(CN(C(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)C2)C1,O=C([C@@H]1C[C@H]2CC[C@@H]1O2)N1CC2(CCCN(C(=O)[C@@H]3OC[C@@H]4COCC[C@@H]43)C2)C1,O=C([C@@H]1C[C@H]2CC[C@@H]1O2)N1CC2(CCCN(C(=O)[C@@H]3OC[C@@H]4COCC[C@@H]43)C2)C1,True
87450,C1CS(=O)(=O)C[C@]1(Cn1c(N2C[C@H](C)C[C@H](C)C2)nnc1[C@H](NS(=O)(=O)C)C)O,C[C@H]1C[C@@H](C)CN(c2nnc([C@@H](C)NS(C)(=O)=O)n2C[C@@]2(O)CCS(=O)(=O)C2)C1,C[C@H]1C[C@@H](C)CN(c2nnc([C@@H](C)NS(C)(=O)=O)n2C[C@@]2(O)CCS(=O)(=O)C2)C1,True
87451,C(CCC(N1C[C@@H]2[C@H](CNC([C@H]3CN(C(=O)OC(C)(C)C)C[C@H]3O)=O)OC[C@@H]2CC1)=O)(OC)=O,COC(=O)CCC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H]3CN(C(=O)OC(C)(C)C)C[C@H]3O)[C@H]2C1,COC(=O)CCC(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H]3CN(C(=O)OC(C)(C)C)C[C@H]3O)[C@H]2C1,True
87452,c1(C(=O)N[C@H]2CN(c3cc(OC)ccc3)CC2)cc(C2CC2)ncc1,COc1cccc(N2CC[C@@H](NC(=O)c3ccnc(C4CC4)c3)C2)c1,COc1cccc(N2CC[C@@H](NC(=O)c3ccnc(C4CC4)c3)C2)c1,True
87453,Cc1sccc1NC(c1coc(C2CCOCC2)n1)=O,Cc1sccc1NC(=O)c1coc(C2CCOCC2)n1,Cc1sccc1NC(=O)c1coc(C2CCOCC2)n1,True
87454,c1(C)cnc(C(N[C@@H]2[C@@H]3CN(C([C@@H]4C[C@@]45C(=O)Nc4ccccc45)=O)C[C@H]2COC3)=O)cc1,Cc1ccc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)[C@@H]2C[C@@]24C(=O)Nc2ccccc24)C3)nc1,Cc1ccc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)[C@@H]2C[C@@]24C(=O)Nc2ccccc24)C3)nc1,True
87455,s1c(CCCC(=O)O)nc(-c2ccc(NC(C)=O)cc2)c1C,CC(=O)Nc1ccc(-c2nc(CCCC(=O)O)sc2C)cc1,CC(=O)Nc1ccc(-c2nc(CCCC(=O)O)c(C)s2)cc1,False
87456,N(C(OC)=O)CCNC(CCCOCC=C)=O,C=CCOCCCC(=O)NCCNC(=O)OC,C=CCOCCCC(=O)NCCNC(=O)OC(C)(C)C,False
87457,c1(SCC(=O)NC(NCCCC)=O)c(Br)cccc1,CCCCNC(=O)NC(=O)CSc1ccccc1Br,CCCCNC(=O)NC(=O)CSc1ccccc1[N+](=O)[O-],False
87458,S(=O)(C)(=O)c1cc(OC)cc(NC(=O)N[C@H]2CO[C@H](C)C2)c1,COc1cc(NC(=O)N[C@H]2CO[C@H](C)C2)cc(S(C)(=O)=O)c1,COc1cc(NC(=O)N[C@H]2CO[C@H](C)C2)c(S(C)(=O)=O)cc1,False
87459,c1ccnc(CN2C[C@@H](F)C[C@H]2CN(C)Cc2cc3c(cc2)OC(C)(C)C3)n1,CN(Cc1ccc2c(c1)CC(C)(C)O2)C[C@@H]1C[C@H](F)CN1Cc1ncccn1,CN(Cc1ccc2c(c1)C[C@@H](C)O2)C[C@@H]1CC(F)(F)CN1Cc1ncccn1,False
87460,N#CCCCn1c2ccccc2c(C(N([C@H](COC(C)C)CO)C)=O)c1,CC(C)OC[C@H](CO)N(C)C(=O)c1cn(CCCC#N)c2ccccc12,CC(C)OC[C@H](CO)N(C)C(=O)c1cc(C#N)n2c1CCCC2)c1ccccc1,False
87461,C1CN(C(c2cccnc2-c2ccc(F)cc2)=O)CCC1N1CCC(NC(=O)[C@H](O)[C@H](CC)C)CC1,CC[C@H](C)[C@@H](O)C(=O)NC1CCN(C2CCN(C(=O)c3cccnc3-c3ccc(F)cc3)CC2)CC1,CC[C@H](C)[C@@H](O)C(=O)NC1CCN(C2CCN(C(=O)c3cccnc3-c3ccc(F)cc3)CC2)CC1,True
87462,c1cc(C)ccc1[C@@H]1CCC[C@H]1N(C(C(N(CCc1cnccn1)C)=O)=O)C,Cc1ccc([C@@H]2CCC[C@H]2N(C)C(=O)C(=O)N(C)CCc2cnccn2)cc1,Cc1ccc([C@@H]2CCC[C@H]2N(C)C(=O)C(=O)N(C)CCc2cnccn2)cc1,True
87463,c1ncc([C@H]2[C@H](CNC(=O)c3c4n(cccc4F)nc3)CCN2C(=O)c2oc(Cl)cc2)cc1,O=C(NC[C@@H]1CCN(C(=O)c2ccc(Cl)o2)[C@H]1c1cccnc1)c1cnn2cccc(F)c12,O=C(NC[C@@H]1CCN(C(=O)c2ccc(Cl)o2)[C@H]1c1cccnc1)c1cnn2cccc(F)c12,True
87464,C1N(C(=O)COc2ccc(F)cc2)CC[C@H]2CO[C@@H](CNC(CCc3cc(F)c(F)cc3)=O)[C@@H]12,O=C(CCc1ccc(F)c(F)c1)NC[C@@H]1OC[C@@H]2CCN(C(=O)COc3ccc(F)cc3)C[C@@H]21,O=C(CCc1ccc(F)c(F)c1)NC[C@@H]1OC[C@@H]2CCN(C(=O)COc3ccc(F)cc3)C[C@@H]21,True
87465,CC(C(=O)N1[C@H]2C[C@@H](C1)N(Cc1ccsc1)C2)(S(=O)(=O)C)C,CC(C)(C(=O)N1C[C@@H]2C[C@H]1CN2Cc1ccsc1)S(C)(=O)=O,CC(C)(C(=O)N1C[C@@H]2C[C@H]1CN2Cc1ccsc1)S(C)(=O)=O,True
87466,CC(OC(N1CCC[C@H]1CN1CCN([C@@H](C)C(=O)Nc2cccc(F)c2)CC1)=O)(C)C,C[C@@H](C(=O)Nc1cccc(F)c1)N1CCN(C[C@@H]2CCCN2C(=O)OC(C)(C)C)CC1,C[C@@H](C(=O)Nc1cccc(F)c1)N1CCN(C[C@@H]2CCCN2C(=O)OC(C)(C)C)CC1,True
87467,[C@H]1(c2cccnc2)N(C(=O)[C@@H](O)c2ccccc2)CC[C@H]1CNC(c1c2c([nH]c1)cc(Cl)cc2)=O,O=C(NC[C@@H]1CCN(C(=O)[C@@H](O)c2ccccc2)[C@@H]1c1cccnc1)c1c[nH]c2cc(Cl)ccc12,O=C(NC[C@@H]1CCN(C(=O)[C@@H](O)c2ccccc2)[C@@H]1c1cccnc1)c1c[nH]c2cc(Cl)ccc12,True
87468,c1c(C)onc1Cn1c(C)c(C(N2CCN(C(c3cc(Cl)ccc3)=O)CC2)=O)nn1,Cc1cc(Cn2nnc(C(=O)N3CCN(C(=O)c4cccc(Cl)c4)CC3)c2C)no1,Cc1cc(Cn2nnc(C(=O)N3CCN(C(=O)c4cccc(Cl)c4)CC3)c2C)no1,True
87469,N1(C([C@H]2CCOC2)=O)CC[C@H]2CCN(C(=O)[C@H]3[C@H]4[C@@H]3[C@@H]3CC[C@H]4C3)[C@H]2C1,O=C([C@H]1CCOC1)N1CC[C@H]2CCN(C(=O)[C@@H]3[C@H]4[C@@H]5CC[C@@H](C5)[C@H]43)[C@H]2C1,O=C([C@H]1[C@H]2OCC[C@H]21)N1CC[C@H]2CCN(C(=O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2)[C@H]2C1,False
87470,c1cc(N2CC[C@](C(OC)=O)(COC)C2)c(C#N)c(Cl)c1,COC[C@@]1(C(=O)OC)CCN(c2cccc(Cl)c2C#N)C1,COC[C@@]1(C(=O)OC)CCN(c2cccc(Cl)c2C#N)C[C@H]1C,False
87471,O=C(c1ccccc1NC(=O)c1ccc(OC)cc1)NC[C@@H](c1ccccc1)C(OC)=O,COC(=O)[C@@H](CNC(=O)c1ccccc1NC(=O)c1ccc(OC)cc1)c1ccccc1,COC(=O)[C@@H](CNC(=O)c1ccccc1NC(=O)c1ccc(OC)cc1)c1ccccc1,True
87472,c1c(Br)c(NC(C)=O)ccc1S(N[C@@H]1[C@@H](N(C)C)CCCC1)(=O)=O,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CCCC[C@@H]2N(C)C)cc1Br,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CCCC[C@@H]2N(C)C)c(Br)c1,False
87473,OCC[C@@H](NC(=O)c1cn(Cc2ccc(OC)cc2)nc1)c1occc1,COc1ccc(Cn2cc(C(=O)N[C@H](CCO)c3ccco3)cn2)cc1,COc1ccc(Cn2cc(C(=O)N[C@H](CCO)c3ccco3)cn2)cc1,True
87474,C1(c2sc(CNC(=O)NCCOc3ccc(C(C)(C)C)cc3)nn2)CC1,CC(C)(C)c1ccc(OCCNC(=O)NCc2nnc(C3CC3)s2)cc1,CC(C)(C)c1ccc(OCCNC(=O)NCc2nnc(C3CC3)s2)cc1,True
87475,N([C@@H](c1c(F)cccc1F)CNC(=O)C(N[C@H](c1scc(C(C)(C)C)n1)C)=O)(C)C,C[C@H](NC(=O)C(=O)NC[C@H](c1c(F)cccc1F)N(C)C)c1nc(C(C)(C)C)cs1,C[C@H](NC(=O)C(=O)NC[C@@H](c1c(F)cccc1F)N(C)C)c1nc(C(C)(C)C)cs1,False
87476,C(Cc1ccccc1)N1CC[C@]2(NC([C@@H]3C[C@H]4[C@H]5[C@@H]([C@@H]3O4)C5)=O)CCC[C@@H]21,O=C(N[C@@]12CCC[C@@H]1N(CCc1ccccc1)CC2)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21,O=C(N[C@@]12CCC[C@H]1N(CCc1ccccc1)CC2)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21,False
87477,CN([C@@H]1[C@H](C(F)(F)F)CCCC1)C(N[C@H]1[C@@H](c2cc(F)c(F)cc2)OCC1)=O,CN(C(=O)N[C@@H]1CCO[C@@H]1c1ccc(F)c(F)c1)[C@H]1CCCC[C@H]1C(F)(F)F,CN(C(=O)N[C@@H]1CCO[C@@H]1c1ccc(F)c(F)c1)[C@H]1CCCC[C@H]1C(F)(F)F,True
87478,O=C(N1[C@@H](C)CO[C@@H](CO)C1)c1[nH]c2c(cc(Cl)cc2)c1Cl,C[C@H]1CO[C@@H](CO)CN1C(=O)c1[nH]c2ccc(Cl)cc2c1Cl,C[C@H]1CO[C@@H](CO)CN1C(=O)c1[nH]c2ccc(Cl)cc2c1Cl,True
87479,C(c1ccc(C)cc1)CNC(N1[C@@H](c2cccc(C)c2)CCC1)=O,Cc1ccc(CCNC(=O)N2CCC[C@@H]2c2cccc(C)c2)cc1,Cc1ccc(CCNC(=O)N2CCC[C@@H]2c2cccc(C)c2)cc1,True
87480,C1=CCCC[C@@H]1CC(N1CC(NC(=O)Cc2cc(OC)ncc2)C1)=O,COc1cc(CC(=O)NC2CN(C(=O)C[C@@H]3C=CCCC3)C2)ccn1,COc1cc(CC(=O)NC2CN(C(=O)C[C@@H]3C=CCCC3)C2)ccn1,True
87481,c1cc2c(C)c(C(O[C@@H]3C[C@H]4N(CCC4)CC3)=O)cnc2cc1,Cc1c(C(=O)O[C@H]2CCN3CCC[C@H]3C2)cnc2ccccc12,Cc1c(C(=O)O[C@H]2CCN3CCC[C@H]3C2)cnc2ccccc12,True
87482,c1cc(C#N)nc(CN(C)[C@H]2c3sc(C)nc3CCC2)c1,Cc1nc2c(s1)[C@H](N(C)Cc1cccc(C#N)n1)CCC2,Cc1nc2c(s1)[C@H](N(C)Cc1cccc(C#N)n1)CCC2,True
87483,C(N1C[C@@H](C)C[C@@H](C)C1)CCCNS(=O)(=O)c1c(F)cc2[nH]c(=O)oc2c1,C[C@H]1C[C@@H](C)CN(CCCCNS(=O)(=O)c2cc3oc(=O)[nH]c3cc2F)C1,C[C@H]1C[C@@H](C)CN(CCCCNS(=O)(=O)c2cc3oc(=O)[nH]c3cc2F)C1,True
87484,C1CCN(C(C)C)[C@H]1CC(N[C@H]1C[C@@H](NC(c2cnco2)=O)C1)=O,CC(C)N1CCC[C@@H]1CC(=O)N[C@H]1C[C@@H](NC(=O)c2cnco2)C1,CC(C)N1CCC[C@@H]1CC(=O)N[C@H]1C[C@@H](NC(=O)c2cnco2)C1,True
87485,c1nc2cc(F)c(-c3cnn(C4CCC4)c3)cn2n1,Fc1cc2ncnn2cc1-c1cnn(C2CCC2)c1,Fc1cc2ncnc(-c3cnn(C4CCC4)c3)c2cc1N1CC[C@@H](F)C1,False
87486,O(C)c1cc2ccc(CNC[C@@H](N(C)C)c3ccc(Cl)cc3)cc2cc1,COc1ccc2cc(CNC[C@H](c3ccc(Cl)cc3)N(C)C)ccc2c1,COc1ccc2cc(CNC[C@H](c3ccc(Cl)cc3)N(C)C)ccc2c1,True
87487,C(NC[C@H]1CN(C(=O)[C@@H]2CCC(=O)N2C)CC1)(c1conc1C)=O,Cc1nocc1C(=O)NC[C@@H]1CCN(C(=O)[C@@H]2CCC(=O)N2C)C1,Cc1nocc1C(=O)NC[C@@H]1CCN(C(=O)[C@@H]2CCC(=O)N2C)C1,True
87488,C1OC[C@H](C(NC[C@H]2[C@@H]3[C@H](CO2)CCN(C(CCc2occc2)=O)C3)=O)CC1,O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)CCc3ccco3)C[C@@H]21)[C@@H]1CCCOC1,O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)CCc3ccco3)C[C@@H]21)[C@@H]1CCCOC1,True
87489,C(C(N1CCC([C@H]2N(C(=O)c3c(C)onc3CC)CCCC2)CC1)=O)C1CCC(C)(C)CC1,CCc1noc(C)c1C(=O)N1CCCC[C@H]1C1CCN(C(=O)CC2CCC(C)(C)CC2)CC1,CCc1noc(C)c1C(=O)N1CCCC[C@H]1C1CCN(C(=O)CC2CCC(C)(C)CC2)CC1,True
87490,C(CSC)CN1CCN(c2nc(C)ccc2)CC1,CSCCCN1CCN(c2cccc(C)n2)CC1,CSCCCN1CCN(c2cccc(C)c2)C[C@H](C)S1,False
87491,O=C(Nc1[nH]nc(OC)n1)CCc1nc2cnccc2[nH]1,COc1n[nH]c(NC(=O)CCc2nc3cnccc3[nH]2)n1,COc1n[nH]c(NC(=O)CCc2nc3cnccc3[nH]2)n1,True
87492,N1(C([C@H]2[C@H](CC)OCC2)=O)CCC[C@H]1CNCc1snc(OC)c1,CC[C@@H]1OCC[C@H]1C(=O)N1CCC[C@H]1CNCc1cc(OC)ns1,CC[C@@H]1OCC[C@H]1C(=O)N1CCC[C@H]1CNCc1cc(OC)ns1,True
87493,CCOC(C(C)(C)C(=O)COC(c1cc[nH]c1CC)=O)=O,CCOC(=O)C(C)(C)C(=O)COC(=O)c1cc[nH]c1CC,CCOC(=O)C(C)(C)C(=O)COC(=O)c1cc[nH]c1CC,True
87494,C([C@H](O)COc1cccc(C)c1)S(=O)(Cc1noc(-c2ccc(OC)cc2)n1)=O,COc1ccc(-c2nc(CS(=O)(=O)C[C@H](O)COc3cccc(C)c3)no2)cc1,COc1ccc(-c2nc(CS(=O)(=O)C[C@H](O)COc3cccc(C)c3)no2)cc1,True
87495,C1OCC1OC1CCN(c2cccc(F)n2)CC1,Fc1cccc(N2CCC(OC3COC3)CC2)n1,Fc1cccc(N2CCC(OC3C[C@@H](F)CO3)CC2)n1,False
87496,C(C)C(=C)CN(CC(C)(C)OC)C,C=C(CC)CN(C)CC(C)(C)OC,C=C(CC(=O)N(C)C[C@@H]1CN(C(C)(C)C)C[C@@H]1OC)c1cc(C)cs1,False
87497,C1N(C)CCC(Nc2c(C#N)cccc2)C1,CN1CCC(Nc2ccccc2C#N)CC1,CN1CCC(Nc2ccccc2C#N)C[C@H](C)C1,False
87498,n1c2c(cc(C(=O)N[C@@H]3C[C@H]4N(C([C@@H](ON=C(C)C)C)=O)[C@H](CC4)C3)cc2C)c[nH]1,CC(C)=NO[C@@H](C)C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc(C)c3n[nH]cc3c1)C2,CC(C)=NO[C@@H](C)C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc(C)c3n[nH]cc3c1)C2,True
87499,n1(CC)cc(CC(NCCC[C@@H](CC)O)=O)c2c1cccc2,CC[C@@H](O)CCCNC(=O)Cc1cn(CC)c2ccccc12,CC[C@@H](O)CCCNC(=O)Cc1cc(S(=O)(=O)CC)c2ccccc2n1,False
87500,c1cc(-c2onc(COC)n2)ccc1I,COCc1noc(-c2ccc(I)cc2)n1,COCc1noc(-c2ccc(I)cc2)n1,True
87501,c1nccc(C(Nc2cc(NC([C@@H]3C[C@H](C)[C@H](C)CC3)=O)ccc2)=O)c1,C[C@H]1C[C@@H](C(=O)Nc2cccc(NC(=O)c3ccncc3)c2)CC[C@H]1C,C[C@H]1C[C@@H](C(=O)Nc2cccc(NC(=O)c3ccncc3)c2)CC[C@H]1C,True
87502,c1(C(N[C@H]2[C@@H]3COC[C@H]2CN(C(=O)c2nc4n(c2)cc(Cl)cc4)C3)=O)nc2c(nc1)cccc2,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cn3cc(Cl)ccc3n1)C2)c1cnc2ccccc2n1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cn3cc(Cl)ccc3n1)C2)c1cnc2ccccc2n1,True
87503,N(C(N1[C@@H](C(NC2CC2)=O)CCC1)=O)[C@@H]1CSc2ccccc21,O=C(NC1CC1)[C@H]1CCCN1C(=O)N[C@@H]1CSc2ccccc21,O=C(NC1CC1)[C@@H]1CCCN1C(=O)N[C@@H]1CSC[C@@H]1c1ccccc1,False
87504,CCCCC(NCC1(CC)CC1)=O,CCCCC(=O)NCC1(CC)CC1,CCCCC(=O)NCC1(CC)CC1,True
87505,C(c1ccc(NC(C)=O)nc1)n1c(N2C[C@H](C)O[C@H](C)C2)nnc1CN1C(=O)CCC1,CC(=O)Nc1ccc(Cn2c(CN3CCCC3=O)nnc2N2C[C@H](C)O[C@H](C)C2)cn1,CC(=O)Nc1ccc(Cn2c(CN3CCCC3=O)nnc2N2C[C@H](C)O[C@H](C)C2)cn1,True
87506,Cc1ccc([C@@H](C)NC(=O)CN2C(=O)[C@@](c3cc(Cl)c(Cl)cc3)(C)NC2=O)cc1C,Cc1ccc([C@@H](C)NC(=O)CN2C(=O)N[C@@](C)(c3ccc(Cl)c(Cl)c3)C2=O)cc1C,Cc1ccc([C@@H](C)NC(=O)CN2C(=O)N[C@@](C)(c3ccc(Cl)c(Cl)c3)C2=O)cc1C,True
87507,c1cccc2c1cc(-c1noc([C@@H](O)Cc3ccc(O)cc3)n1)cc2,Oc1ccc(C[C@H](O)c2nc(-c3ccc4ccccc4c3)no2)cc1,Oc1ccc(C[C@H](O)c2nc(-c3ccc4ccccc4c3)no2)cc1,True
87508,O(C(=O)Cc1cc(OC)c(OC)cc1)c1ccc(NC(CSC)=O)cc1,COc1ccc(CC(=O)Oc2ccc(NC(=O)CSC)cc2)cc1OC,COc1ccc(CC(=O)Oc2ccc(NC(=O)CSC)cc2)cc1OC,True
87509,c1(CN[C@H](C)CCC2CC2)cccc(SCC)c1,CCSc1cccc(CN[C@H](C)CCC2CC2)c1,CCSc1cccc(CN[C@H](C)CCC2CC2)c1[N+](=O)[O-],False
87510,C(#N)c1ccc(CNCc2cnc(CC)nc2)cc1,CCc1ncc(CNCc2ccc(C#N)cc2)cn1,CCc1ncc(CNCc2ccc(C#N)c([N+](=O)[O-])c2)cn1,False
87511,O=C(NCc1cocn1)c1cc(-c2ccc(F)cc2)on1,O=C(NCc1cocn1)c1cc(-c2ccc(F)cc2)on1,O=C(NCc1cocn1)c1cc(-c2ccc(F)cc2)[nH]n1,False
87512,[C@H]1(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)c2c(C(F)(F)F)c(C)[nH]n2)[C@H]2O[C@H]([C@@H]3C[C@@H]32)C1,Cc1[nH]nc(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@@H]32)c1C(F)(F)F,Cc1[nH]nc(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@@H]32)c1C(F)(F)F,True
87513,C(O[C@H]1C2([C@@H](N(c3nnc([C@H](CC)C)n3C[C@H](C)CN3CCOCC3)C)C1)CCC2)C,CCO[C@@H]1C[C@H](N(C)c2nnc([C@@H](C)CC)n2C[C@H](C)CN2CCOCC2)C12CCC2,CC[C@H](C)N(C)c1nnc([C@H]2CN(C)CCO2)n1C[C@@H](CC)NC[C@H]1CCCO1,False
87514,C(=O)(NC[C@H]([C@@H](C)CC)O)c1c2ccccc2nc(O)c1,CC[C@H](C)[C@H](O)CNC(=O)c1cc(O)nc2ccccc12,CC[C@H](C)[C@H](O)CNC(=O)c1cc(O)nc2ccccc12,True
87515,c1(COC(=O)CCCCCCCC)nc(Cl)ccc1,CCCCCCCCC(=O)OCc1cccc(Cl)n1,CCCCCCCCC(=O)OCc1cccc(Cl)c1[N+](=O)[O-],False
87516,O=C(CC[C@H](OC)C)OC[C@H]1N(CC#C)CCC1,C#CCN1CCC[C@H]1COC(=O)CC[C@@H](C)OC,C#CCN1CCC[C@H]1COC(=O)CC[C@@H](C)OC,True
87517,O1C[C@H]2CN(C(=O)[C@H](C)N(C)C(C)=O)C[C@H]([C@@H]2NC(CCc2cc(C)ccc2)=O)C1,CC(=O)N(C)[C@@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CCc1cccc(C)c1,CC(=O)N(C)[C@@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CCc1cccc(C)c1,True
87518,O(c1ccccc1C#N)CC(=O)Nc1cnccn1,N#Cc1ccccc1OCC(=O)Nc1cnccn1,N#Cc1ccccc1OCC(=O)Nc1cnccc1-c1ncc[nH]1,False
87519,O=C(c1ccc(Cl)cc1C(F)(F)F)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)[C@@H](C)N1C[C@H]3C[C@@H]3C1)C2,C[C@H](C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccc(Cl)cc1C(F)(F)F)N1C[C@H]2C[C@@H]2C1,C[C@H](C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1ccc(Cl)cc1C(F)(F)F)N1C[C@H]2C[C@@H]2C1,True
87520,c1c(/C=C/C(=O)N[C@@H](c2ccccc2)CCCO)oc(C(O)=O)c1,O=C(/C=C/c1ccc(C(=O)O)o1)N[C@H](CCCO)c1ccccc1,O=C(/C=C/c1ccc(C(=O)O)o1)N[C@H](CCCO)c1ccccc1,True
87521,C1N(C(=O)C(=O)N[C@@H](C)Cn2nccc2)C[C@@H](CC)[C@@H](NC(OC(C)(C)C)=O)C1,CC[C@@H]1CN(C(=O)C(=O)N[C@@H](C)Cn2cccn2)CC[C@@H]1NC(=O)OC(C)(C)C,CC[C@@H]1CN(C(=O)C(=O)N[C@@H](C)Cn2cccn2)CC[C@@H]1NC(=O)OC(C)(C)C,True
87522,C[C@@H]1C[C@@H](C)CN(CCCNC(=O)N2CCN(CC(=O)N3CCCCC3)CC2)C1,C[C@@H]1C[C@@H](C)CN(CCCNC(=O)N2CCN(CC(=O)N3CCCCC3)CC2)C1,C[C@@H]1C[C@@H](C)CN(CCCNC(=O)N2CCN(CC(=O)N3CCCCC3)CC2)C1,True
87523,c1nc(-c2n[nH]nn2)nc(N(CCCNC(=O)CC)C)c1,CCC(=O)NCCCN(C)c1ccnc(-c2nn[nH]n2)n1,CCC(=O)NCCCN(C)c1ccnc(-c2nn[nH]n2)n1,True
