model,seed,tok_len,is_perfect,answer,predict,answer_tok,predict_tok
Transformer,3,18,1,Cc1ccc(Br)c2ncnn12,Cc1ccc(Br)c2ncnn12,"['C', 'c', '1', 'c', 'c', 'c', '(', 'B', 'r', ')', 'c', '2', 'n', 'c', 'n', 'n', '1', '2']","['C', 'c', '1', 'c', 'c', 'c', '(', 'B', 'r', ')', 'c', '2', 'n', 'c', 'n', 'n', '1', '2']"
Transformer,3,18,1,CCCNC(=O)c1ncoc1CC,CCCNC(=O)c1ncoc1CC,"['C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'c', '1', 'n', 'c', 'o', 'c', '1', 'C', 'C']","['C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'c', '1', 'n', 'c', 'o', 'c', '1', 'C', 'C']"
Transformer,3,18,0,COC(=O)/C=C1/CCCN1,COC(=O)/C=C1\CCCN1,"['C', 'O', 'C', '(', '=', 'O', ')', '/', 'C', '=', 'C', '1', '/', 'C', 'C', 'C', 'N', '1']","['C', 'O', 'C', '(', '=', 'O', ')', '/', 'C', '=', 'C', '1', '\\', 'C', 'C', 'C', 'N', '1']"
Transformer,3,18,1,CCCCN(CCO)Cc1ccno1,CCCCN(CCO)Cc1ccno1,"['C', 'C', 'C', 'C', 'N', '(', 'C', 'C', 'O', ')', 'C', 'c', '1', 'c', 'c', 'n', 'o', '1']","['C', 'C', 'C', 'C', 'N', '(', 'C', 'C', 'O', ')', 'C', 'c', '1', 'c', 'c', 'n', 'o', '1']"
Transformer,3,18,1,CN(CCOCCO)c1ccccn1,CN(CCOCCO)c1ccccn1,"['C', 'N', '(', 'C', 'C', 'O', 'C', 'C', 'O', ')', 'c', '1', 'c', 'c', 'c', 'c', 'n', '1']","['C', 'N', '(', 'C', 'C', 'O', 'C', 'C', 'O', ')', 'c', '1', 'c', 'c', 'c', 'c', 'n', '1']"
Transformer,3,18,1,CN(CCCF)CCCCC(=O)O,CN(CCCF)CCCCC(=O)O,"['C', 'N', '(', 'C', 'C', 'C', 'F', ')', 'C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'O']","['C', 'N', '(', 'C', 'C', 'C', 'F', ')', 'C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'O']"
Transformer,3,18,1,c1cnc(N2CCCCN2)cn1,c1cnc(N2CCCCN2)cn1,"['c', '1', 'c', 'n', 'c', '(', 'N', '2', 'C', 'C', 'C', 'C', 'N', '2', ')', 'c', 'n', '1']","['c', '1', 'c', 'n', 'c', '(', 'N', '2', 'C', 'C', 'C', 'C', 'N', '2', ')', 'c', 'n', '1']"
Transformer,3,18,1,CN(CCC#N)Cc1cncn1C,CN(CCC#N)Cc1cncn1C,"['C', 'N', '(', 'C', 'C', 'C', '#', 'N', ')', 'C', 'c', '1', 'c', 'n', 'c', 'n', '1', 'C']","['C', 'N', '(', 'C', 'C', 'C', '#', 'N', ')', 'C', 'c', '1', 'c', 'n', 'c', 'n', '1', 'C']"
Transformer,3,18,1,Nc1ccc(CC(=O)O)nc1,Nc1ccc(CC(=O)O)nc1,"['N', 'c', '1', 'c', 'c', 'c', '(', 'C', 'C', '(', '=', 'O', ')', 'O', ')', 'n', 'c', '1']","['N', 'c', '1', 'c', 'c', 'c', '(', 'C', 'C', '(', '=', 'O', ')', 'O', ')', 'n', 'c', '1']"
Transformer,3,18,1,CCN1CC[C@](C)(O)C1,CCN1CC[C@](C)(O)C1,"['C', 'C', 'N', '1', 'C', 'C', '[', 'C', '@', ']', '(', 'C', ')', '(', 'O', ')', 'C', '1']","['C', 'C', 'N', '1', 'C', 'C', '[', 'C', '@', ']', '(', 'C', ')', '(', 'O', ')', 'C', '1']"
Transformer,3,18,1,CNCCNC(=O)Cc1ccsc1,CNCCNC(=O)Cc1ccsc1,"['C', 'N', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'c', '1', 'c', 'c', 's', 'c', '1']","['C', 'N', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'c', '1', 'c', 'c', 's', 'c', '1']"
Transformer,3,18,1,Fc1ccc2c(c1F)CCNC2,Fc1ccc2c(c1F)CCNC2,"['F', 'c', '1', 'c', 'c', 'c', '2', 'c', '(', 'c', '1', 'F', ')', 'C', 'C', 'N', 'C', '2']","['F', 'c', '1', 'c', 'c', 'c', '2', 'c', '(', 'c', '1', 'F', ')', 'C', 'C', 'N', 'C', '2']"
Transformer,3,18,1,CCc1sc(NC(C)C)nc1C,CCc1sc(NC(C)C)nc1C,"['C', 'C', 'c', '1', 's', 'c', '(', 'N', 'C', '(', 'C', ')', 'C', ')', 'n', 'c', '1', 'C']","['C', 'C', 'c', '1', 's', 'c', '(', 'N', 'C', '(', 'C', ')', 'C', ')', 'n', 'c', '1', 'C']"
Transformer,3,18,1,Cc1nnnn1CCC1CCNCC1,Cc1nnnn1CCC1CCNCC1,"['C', 'c', '1', 'n', 'n', 'n', 'n', '1', 'C', 'C', 'C', '1', 'C', 'C', 'N', 'C', 'C', '1']","['C', 'c', '1', 'n', 'n', 'n', 'n', '1', 'C', 'C', 'C', '1', 'C', 'C', 'N', 'C', 'C', '1']"
Transformer,3,18,1,Brc1ccsc1CNc1nnco1,Brc1ccsc1CNc1nnco1,"['B', 'r', 'c', '1', 'c', 'c', 's', 'c', '1', 'C', 'N', 'c', '1', 'n', 'n', 'c', 'o', '1']","['B', 'r', 'c', '1', 'c', 'c', 's', 'c', '1', 'C', 'N', 'c', '1', 'n', 'n', 'c', 'o', '1']"
Transformer,3,18,1,CCOCOc1ccsc1C(C)=O,CCOCOc1ccsc1C(C)=O,"['C', 'C', 'O', 'C', 'O', 'c', '1', 'c', 'c', 's', 'c', '1', 'C', '(', 'C', ')', '=', 'O']","['C', 'C', 'O', 'C', 'O', 'c', '1', 'c', 'c', 's', 'c', '1', 'C', '(', 'C', ')', '=', 'O']"
Transformer,3,18,1,CCOCCCNc1ncc(Cl)s1,CCOCCCNc1ncc(Cl)s1,"['C', 'C', 'O', 'C', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', '(', 'C', 'l', ')', 's', '1']","['C', 'C', 'O', 'C', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', '(', 'C', 'l', ')', 's', '1']"
Transformer,3,18,1,CCN1CCC(OC(C)C)CC1,CCN1CCC(OC(C)C)CC1,"['C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'O', 'C', '(', 'C', ')', 'C', ')', 'C', 'C', '1']","['C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'O', 'C', '(', 'C', ')', 'C', ')', 'C', 'C', '1']"
Transformer,3,18,1,CCOC(=O)CCSCCC(C)C,CCOC(=O)CCSCCC(C)C,"['C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'S', 'C', 'C', 'C', '(', 'C', ')', 'C']","['C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'S', 'C', 'C', 'C', '(', 'C', ')', 'C']"
Transformer,3,18,1,CC(C)OCCCNC1CCSCC1,CC(C)OCCCNC1CCSCC1,"['C', 'C', '(', 'C', ')', 'O', 'C', 'C', 'C', 'N', 'C', '1', 'C', 'C', 'S', 'C', 'C', '1']","['C', 'C', '(', 'C', ')', 'O', 'C', 'C', 'C', 'N', 'C', '1', 'C', 'C', 'S', 'C', 'C', '1']"
Transformer,3,18,1,C/C=C\CSCc1ncnn1CC,C/C=C\CSCc1ncnn1CC,"['C', '/', 'C', '=', 'C', '\\', 'C', 'S', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']","['C', '/', 'C', '=', 'C', '\\', 'C', 'S', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']"
Transformer,3,18,1,Nc1ccc2ccc(O)cc2c1,Nc1ccc2ccc(O)cc2c1,"['N', 'c', '1', 'c', 'c', 'c', '2', 'c', 'c', 'c', '(', 'O', ')', 'c', 'c', '2', 'c', '1']","['N', 'c', '1', 'c', 'c', 'c', '2', 'c', 'c', 'c', '(', 'O', ')', 'c', 'c', '2', 'c', '1']"
Transformer,3,18,1,CCNC(=O)CSc1ccncc1,CCNC(=O)CSc1ccncc1,"['C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'S', 'c', '1', 'c', 'c', 'n', 'c', 'c', '1']","['C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'S', 'c', '1', 'c', 'c', 'n', 'c', 'c', '1']"
Transformer,3,18,1,Cn1ccc(C2CC2)c1C=O,Cn1ccc(C2CC2)c1C=O,"['C', 'n', '1', 'c', 'c', 'c', '(', 'C', '2', 'C', 'C', '2', ')', 'c', '1', 'C', '=', 'O']","['C', 'n', '1', 'c', 'c', 'c', '(', 'C', '2', 'C', 'C', '2', ')', 'c', '1', 'C', '=', 'O']"
Transformer,3,18,1,COCCSC[C@@H]1COCCO1,COCCSC[C@@H]1COCCO1,"['C', 'O', 'C', 'C', 'S', 'C', '[', 'C', '@@', 'H', ']', '1', 'C', 'O', 'C', 'C', 'O', '1']","['C', 'O', 'C', 'C', 'S', 'C', '[', 'C', '@@', 'H', ']', '1', 'C', 'O', 'C', 'C', 'O', '1']"
Transformer,3,18,1,OCCCNN=Cc1cccnc1Cl,OCCCNN=Cc1cccnc1Cl,"['O', 'C', 'C', 'C', 'N', 'N', '=', 'C', 'c', '1', 'c', 'c', 'c', 'n', 'c', '1', 'C', 'l']","['O', 'C', 'C', 'C', 'N', 'N', '=', 'C', 'c', '1', 'c', 'c', 'c', 'n', 'c', '1', 'C', 'l']"
Transformer,3,18,1,CSCCCN1CCc2ccsc2C1,CSCCCN1CCc2ccsc2C1,"['C', 'S', 'C', 'C', 'C', 'N', '1', 'C', 'C', 'c', '2', 'c', 'c', 's', 'c', '2', 'C', '1']","['C', 'S', 'C', 'C', 'C', 'N', '1', 'C', 'C', 'c', '2', 'c', 'c', 's', 'c', '2', 'C', '1']"
Transformer,3,18,1,C#CCN1CCN(CCOC)CC1,C#CCN1CCN(CCOC)CC1,"['C', '#', 'C', 'C', 'N', '1', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'C', 'C', '1']","['C', '#', 'C', 'C', 'N', '1', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'C', 'C', '1']"
Transformer,3,18,1,NS(=O)(=O)NOCC(F)F,NS(=O)(=O)NOCC(F)F,"['N', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'O', 'C', 'C', '(', 'F', ')', 'F']","['N', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'O', 'C', 'C', '(', 'F', ')', 'F']"
Transformer,3,18,1,COc1cc(N)cc(CCO)c1,COc1cc(N)cc(CCO)c1,"['C', 'O', 'c', '1', 'c', 'c', '(', 'N', ')', 'c', 'c', '(', 'C', 'C', 'O', ')', 'c', '1']","['C', 'O', 'c', '1', 'c', 'c', '(', 'N', ')', 'c', 'c', '(', 'C', 'C', 'O', ')', 'c', '1']"
Transformer,3,18,1,NC(=O)CCNCCOC1CCC1,NC(=O)CCNCCOC1CCC1,"['N', 'C', '(', '=', 'O', ')', 'C', 'C', 'N', 'C', 'C', 'O', 'C', '1', 'C', 'C', 'C', '1']","['N', 'C', '(', '=', 'O', ')', 'C', 'C', 'N', 'C', 'C', 'O', 'C', '1', 'C', 'C', 'C', '1']"
Transformer,3,18,1,Cn1cncc1CCSc1nncs1,Cn1cncc1CCSc1nncs1,"['C', 'n', '1', 'c', 'n', 'c', 'c', '1', 'C', 'C', 'S', 'c', '1', 'n', 'n', 'c', 's', '1']","['C', 'n', '1', 'c', 'n', 'c', 'c', '1', 'C', 'C', 'S', 'c', '1', 'n', 'n', 'c', 's', '1']"
Transformer,3,18,1,OCCN(CCO)CC(F)(F)F,OCCN(CCO)CC(F)(F)F,"['O', 'C', 'C', 'N', '(', 'C', 'C', 'O', ')', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'F']","['O', 'C', 'C', 'N', '(', 'C', 'C', 'O', ')', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'F']"
Transformer,3,18,1,C=CCOCCSc1ccc(C)s1,C=CCOCCSc1ccc(C)s1,"['C', '=', 'C', 'C', 'O', 'C', 'C', 'S', 'c', '1', 'c', 'c', 'c', '(', 'C', ')', 's', '1']","['C', '=', 'C', 'C', 'O', 'C', 'C', 'S', 'c', '1', 'c', 'c', 'c', '(', 'C', ')', 's', '1']"
Transformer,3,18,1,CCC(CC)SCc1ncnn1CC,CCC(CC)SCc1ncnn1CC,"['C', 'C', 'C', '(', 'C', 'C', ')', 'S', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']","['C', 'C', 'C', '(', 'C', 'C', ')', 'S', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']"
Transformer,3,18,1,Nc1cnn(CC2CCCC2)c1,Nc1cnn(CC2CCCC2)c1,"['N', 'c', '1', 'c', 'n', 'n', '(', 'C', 'C', '2', 'C', 'C', 'C', 'C', '2', ')', 'c', '1']","['N', 'c', '1', 'c', 'n', 'n', '(', 'C', 'C', '2', 'C', 'C', 'C', 'C', '2', ')', 'c', '1']"
Transformer,3,18,1,c1ccc(CN2CCNC2)cc1,c1ccc(CN2CCNC2)cc1,"['c', '1', 'c', 'c', 'c', '(', 'C', 'N', '2', 'C', 'C', 'N', 'C', '2', ')', 'c', 'c', '1']","['c', '1', 'c', 'c', 'c', '(', 'C', 'N', '2', 'C', 'C', 'N', 'C', '2', ')', 'c', 'c', '1']"
Transformer,3,18,1,CC#CCSCCOc1ccccc1C,CC#CCSCCOc1ccccc1C,"['C', 'C', '#', 'C', 'C', 'S', 'C', 'C', 'O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C']","['C', 'C', '#', 'C', 'C', 'S', 'C', 'C', 'O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C']"
Transformer,3,18,1,CC#CCN1C(=O)COC1=O,CC#CCN1C(=O)COC1=O,"['C', 'C', '#', 'C', 'C', 'N', '1', 'C', '(', '=', 'O', ')', 'C', 'O', 'C', '1', '=', 'O']","['C', 'C', '#', 'C', 'C', 'N', '1', 'C', '(', '=', 'O', ')', 'C', 'O', 'C', '1', '=', 'O']"
Transformer,3,18,1,Cc1noc(C)c1CSCCCCF,Cc1noc(C)c1CSCCCCF,"['C', 'c', '1', 'n', 'o', 'c', '(', 'C', ')', 'c', '1', 'C', 'S', 'C', 'C', 'C', 'C', 'F']","['C', 'c', '1', 'n', 'o', 'c', '(', 'C', ')', 'c', '1', 'C', 'S', 'C', 'C', 'C', 'C', 'F']"
Transformer,3,18,1,CC(C)Cc1cc(Cl)ccn1,CC(C)Cc1cc(Cl)ccn1,"['C', 'C', '(', 'C', ')', 'C', 'c', '1', 'c', 'c', '(', 'C', 'l', ')', 'c', 'c', 'n', '1']","['C', 'C', '(', 'C', ')', 'C', 'c', '1', 'c', 'c', '(', 'C', 'l', ')', 'c', 'c', 'n', '1']"
Transformer,3,18,1,C=CCNC(=O)CCOCCCOC,C=CCNC(=O)CCOCCCOC,"['C', '=', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'C', 'O', 'C', 'C', 'C', 'O', 'C']","['C', '=', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'C', 'O', 'C', 'C', 'C', 'O', 'C']"
Transformer,3,18,1,CCCN(C)CCc1ccccc1C,CCCN(C)CCc1ccccc1C,"['C', 'C', 'C', 'N', '(', 'C', ')', 'C', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C']","['C', 'C', 'C', 'N', '(', 'C', ')', 'C', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C']"
Transformer,3,18,1,Fc1cc(NC2CNC2)ncn1,Fc1cc(NC2CNC2)ncn1,"['F', 'c', '1', 'c', 'c', '(', 'N', 'C', '2', 'C', 'N', 'C', '2', ')', 'n', 'c', 'n', '1']","['F', 'c', '1', 'c', 'c', '(', 'N', 'C', '2', 'C', 'N', 'C', '2', ')', 'n', 'c', 'n', '1']"
Transformer,3,18,1,OCc1cccc(OC2CC2)c1,OCc1cccc(OC2CC2)c1,"['O', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'O', 'C', '2', 'C', 'C', '2', ')', 'c', '1']","['O', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'O', 'C', '2', 'C', 'C', '2', ')', 'c', '1']"
Transformer,3,18,1,CCOCCCNc1nccnc1C#N,CCOCCCNc1nccnc1C#N,"['C', 'C', 'O', 'C', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', 'n', 'c', '1', 'C', '#', 'N']","['C', 'C', 'O', 'C', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', 'n', 'c', '1', 'C', '#', 'N']"
Transformer,3,18,1,COc1ccc(N)cc1C1CC1,COc1ccc(N)cc1C1CC1,"['C', 'O', 'c', '1', 'c', 'c', 'c', '(', 'N', ')', 'c', 'c', '1', 'C', '1', 'C', 'C', '1']","['C', 'O', 'c', '1', 'c', 'c', 'c', '(', 'N', ')', 'c', 'c', '1', 'C', '1', 'C', 'C', '1']"
Transformer,3,18,1,Cc1cc(O)cc(C=O)c1O,Cc1cc(O)cc(C=O)c1O,"['C', 'c', '1', 'c', 'c', '(', 'O', ')', 'c', 'c', '(', 'C', '=', 'O', ')', 'c', '1', 'O']","['C', 'c', '1', 'c', 'c', '(', 'O', ')', 'c', 'c', '(', 'C', '=', 'O', ')', 'c', '1', 'O']"
Transformer,3,18,1,Cc1ncccc1CN1CCOCC1,Cc1ncccc1CN1CCOCC1,"['C', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'C', 'N', '1', 'C', 'C', 'O', 'C', 'C', '1']","['C', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'C', 'N', '1', 'C', 'C', 'O', 'C', 'C', '1']"
Transformer,3,18,1,CCCCOC(=O)C1=COCC1,CCCCOC(=O)C1=COCC1,"['C', 'C', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', '1', '=', 'C', 'O', 'C', 'C', '1']","['C', 'C', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', '1', '=', 'C', 'O', 'C', 'C', '1']"
Transformer,3,18,1,CCCCCCN[C@H](C)CCC,CCCCCCN[C@H](C)CCC,"['C', 'C', 'C', 'C', 'C', 'C', 'N', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', 'C', 'C']","['C', 'C', 'C', 'C', 'C', 'C', 'N', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', 'C', 'C']"
Transformer,3,18,1,CC(C)(CO)CSc1cccs1,CC(C)(CO)CSc1cccs1,"['C', 'C', '(', 'C', ')', '(', 'C', 'O', ')', 'C', 'S', 'c', '1', 'c', 'c', 'c', 's', '1']","['C', 'C', '(', 'C', ')', '(', 'C', 'O', ')', 'C', 'S', 'c', '1', 'c', 'c', 'c', 's', '1']"
Transformer,3,18,1,CS(=O)(=O)C(F)(F)F,CS(=O)(=O)C(F)(F)F,"['C', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'C', '(', 'F', ')', '(', 'F', ')', 'F']","['C', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'C', '(', 'F', ')', '(', 'F', ')', 'F']"
Transformer,3,18,1,Cn1cncc1C=NOCC(F)F,Cn1cncc1C=NOCC(F)F,"['C', 'n', '1', 'c', 'n', 'c', 'c', '1', 'C', '=', 'N', 'O', 'C', 'C', '(', 'F', ')', 'F']","['C', 'n', '1', 'c', 'n', 'c', 'c', '1', 'C', '=', 'N', 'O', 'C', 'C', '(', 'F', ')', 'F']"
Transformer,3,18,1,CO[C@H]1CCC[C@H]1S,CO[C@H]1CCC[C@H]1S,"['C', 'O', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', '[', 'C', '@', 'H', ']', '1', 'S']","['C', 'O', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', '[', 'C', '@', 'H', ']', '1', 'S']"
Transformer,3,18,1,N#Cc1ccccc1OCCSCCO,N#Cc1ccccc1OCCSCCO,"['N', '#', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'C', 'S', 'C', 'C', 'O']","['N', '#', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'C', 'S', 'C', 'C', 'O']"
Transformer,3,18,1,CC(C)SCc1cccc(N)c1,CC(C)SCc1cccc(N)c1,"['C', 'C', '(', 'C', ')', 'S', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'N', ')', 'c', '1']","['C', 'C', '(', 'C', ')', 'S', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'N', ')', 'c', '1']"
Transformer,3,18,1,CCCSc1nnc(SCCC)n1C,CCCSc1nnc(SCCC)n1C,"['C', 'C', 'C', 'S', 'c', '1', 'n', 'n', 'c', '(', 'S', 'C', 'C', 'C', ')', 'n', '1', 'C']","['C', 'C', 'C', 'S', 'c', '1', 'n', 'n', 'c', '(', 'S', 'C', 'C', 'C', ')', 'n', '1', 'C']"
Transformer,3,18,1,Cn1nnc2cccc(CO)c21,Cn1nnc2cccc(CO)c21,"['C', 'n', '1', 'n', 'n', 'c', '2', 'c', 'c', 'c', 'c', '(', 'C', 'O', ')', 'c', '2', '1']","['C', 'n', '1', 'n', 'n', 'c', '2', 'c', 'c', 'c', 'c', '(', 'C', 'O', ')', 'c', '2', '1']"
Transformer,3,18,0,Cc1nc(C)c(C)c(N)n1,Cc1nc(C)c(N)c(C)n1,"['C', 'c', '1', 'n', 'c', '(', 'C', ')', 'c', '(', 'C', ')', 'c', '(', 'N', ')', 'n', '1']","['C', 'c', '1', 'n', 'c', '(', 'C', ')', 'c', '(', 'N', ')', 'c', '(', 'C', ')', 'n', '1']"
Transformer,3,18,1,CN(N)Cc1ccc(C#N)o1,CN(N)Cc1ccc(C#N)o1,"['C', 'N', '(', 'N', ')', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', '#', 'N', ')', 'o', '1']","['C', 'N', '(', 'N', ')', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', '#', 'N', ')', 'o', '1']"
Transformer,3,18,1,CCN(CCC#N)Cc1cnsn1,CCN(CCC#N)Cc1cnsn1,"['C', 'C', 'N', '(', 'C', 'C', 'C', '#', 'N', ')', 'C', 'c', '1', 'c', 'n', 's', 'n', '1']","['C', 'C', 'N', '(', 'C', 'C', 'C', '#', 'N', ')', 'C', 'c', '1', 'c', 'n', 's', 'n', '1']"
Transformer,3,18,1,NC(=O)c1conc1C1CC1,NC(=O)c1conc1C1CC1,"['N', 'C', '(', '=', 'O', ')', 'c', '1', 'c', 'o', 'n', 'c', '1', 'C', '1', 'C', 'C', '1']","['N', 'C', '(', '=', 'O', ')', 'c', '1', 'c', 'o', 'n', 'c', '1', 'C', '1', 'C', 'C', '1']"
Transformer,3,18,1,COc1ccc(CCCO)cc1OC,COc1ccc(CCCO)cc1OC,"['C', 'O', 'c', '1', 'c', 'c', 'c', '(', 'C', 'C', 'C', 'O', ')', 'c', 'c', '1', 'O', 'C']","['C', 'O', 'c', '1', 'c', 'c', 'c', '(', 'C', 'C', 'C', 'O', ')', 'c', 'c', '1', 'O', 'C']"
Transformer,3,18,1,CON(C)C(=O)c1ccon1,CON(C)C(=O)c1ccon1,"['C', 'O', 'N', '(', 'C', ')', 'C', '(', '=', 'O', ')', 'c', '1', 'c', 'c', 'o', 'n', '1']","['C', 'O', 'N', '(', 'C', ')', 'C', '(', '=', 'O', ')', 'c', '1', 'c', 'c', 'o', 'n', '1']"
Transformer,3,18,1,C[C@H]1CCCC(=O)CC1,C[C@H]1CCCC(=O)CC1,"['C', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'C', 'C', '1']","['C', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'C', 'C', '1']"
Transformer,3,18,1,CC/C=C\CCn1ccnc1Br,CC/C=C\CCn1ccnc1Br,"['C', 'C', '/', 'C', '=', 'C', '\\', 'C', 'C', 'n', '1', 'c', 'c', 'n', 'c', '1', 'B', 'r']","['C', 'C', '/', 'C', '=', 'C', '\\', 'C', 'C', 'n', '1', 'c', 'c', 'n', 'c', '1', 'B', 'r']"
Transformer,3,18,1,CC(C)SCC(=O)NC1CC1,CC(C)SCC(=O)NC1CC1,"['C', 'C', '(', 'C', ')', 'S', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', '1', 'C', 'C', '1']","['C', 'C', '(', 'C', ')', 'S', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', '1', 'C', 'C', '1']"
Transformer,3,18,1,COCCCN(CCOC)C(N)=O,COCCCN(CCOC)C(N)=O,"['C', 'O', 'C', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'C', '(', 'N', ')', '=', 'O']","['C', 'O', 'C', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'C', '(', 'N', ')', '=', 'O']"
Transformer,3,18,1,C#CCOC(=O)CCCCCC#N,C#CCOC(=O)CCCCCC#N,"['C', '#', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'C', 'C', 'C', 'C', '#', 'N']","['C', '#', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'C', 'C', 'C', 'C', '#', 'N']"
Transformer,3,18,1,O=C(c1nccs1)N1CCC1,O=C(c1nccs1)N1CCC1,"['O', '=', 'C', '(', 'c', '1', 'n', 'c', 'c', 's', '1', ')', 'N', '1', 'C', 'C', 'C', '1']","['O', '=', 'C', '(', 'c', '1', 'n', 'c', 'c', 's', '1', ')', 'N', '1', 'C', 'C', 'C', '1']"
Transformer,3,18,1,C=CCCSCCNC1CC(C)C1,C=CCCSCCNC1CC(C)C1,"['C', '=', 'C', 'C', 'C', 'S', 'C', 'C', 'N', 'C', '1', 'C', 'C', '(', 'C', ')', 'C', '1']","['C', '=', 'C', 'C', 'C', 'S', 'C', 'C', 'N', 'C', '1', 'C', 'C', '(', 'C', ')', 'C', '1']"
Transformer,3,18,1,Cc1cc(NCC(C)C)nn1C,Cc1cc(NCC(C)C)nn1C,"['C', 'c', '1', 'c', 'c', '(', 'N', 'C', 'C', '(', 'C', ')', 'C', ')', 'n', 'n', '1', 'C']","['C', 'c', '1', 'c', 'c', '(', 'N', 'C', 'C', '(', 'C', ')', 'C', ')', 'n', 'n', '1', 'C']"
Transformer,3,18,1,CS/C=C\C(=O)NCCCCO,CS/C=C\C(=O)NCCCCO,"['C', 'S', '/', 'C', '=', 'C', '\\', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', 'C', 'C', 'O']","['C', 'S', '/', 'C', '=', 'C', '\\', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', 'C', 'C', 'O']"
Transformer,3,18,1,O=C(O)c1csc2ccsc12,O=C(O)c1csc2ccsc12,"['O', '=', 'C', '(', 'O', ')', 'c', '1', 'c', 's', 'c', '2', 'c', 'c', 's', 'c', '1', '2']","['O', '=', 'C', '(', 'O', ')', 'c', '1', 'c', 's', 'c', '2', 'c', 'c', 's', 'c', '1', '2']"
Transformer,3,18,1,COC(=O)CCCSc1nccs1,COC(=O)CCCSc1nccs1,"['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'C', 'S', 'c', '1', 'n', 'c', 'c', 's', '1']","['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'C', 'S', 'c', '1', 'n', 'c', 'c', 's', '1']"
